1	0.003284292	0.103974029	0.009596413	0.232367425	0.035584241	0.015455111	0.038910186	0.787985829	0.15313782	0.811808523	0.110355827	0.000518155	0.035584241	0.206269231	0.53500867	0.42157925	0.079525806	0.002512031	0.35258841	0.585014212	0.620921667	0.002829865	0.261767691	0.504069502	0.07272814	0.811808523	0.246629853	0.232367425	0.162537231	0.659033078	0.312987675	0.200216217	0.659033078	0.519308727	0.059041324	0.194340829	0.836351434	0.13194911	0.53500867	0.861636335	0.225548554	0.914522517	0.678957222	0.312987675	0.53500867	0.110355827	0.836351434	0.861636335	0.720630784	0.246629853	0.639693612	0.474919524	0.53500867	0.811808523	0.811808523	0.887685659	0.659033078	0.742417174	0.887685659	0.720630784	0.057308744	0.01371928	0.69948372	0.620921667	0.409207918	0.434324598	0.861636335	0.385543717	0.434324598	0.043833293	0.639693612	0.811808523	0.887685659	0.811808523	0.363248	0.363248	0.277834671	0.434324598	0.55118326	0.811808523	0.861636335	0.836351434	0.887685659	0.504069502	0.363248	0.489277475	0.742417174	0.811808523	0.69948372	0.861636335	0.460982909	0.659033078	0.303802986	0.286234277	0.811808523	0.659033078	0.460982909	0.942170717	0.434324598	0.914522517	0.602700589	0.887685659	0.602700589	0.887685659	0.342241629	0.447455268	0.385543717	0.861636335	0.602700589	0.363248	0.811808523	0.861636335	0.409207918	0.678957222	0.764862218	0.811808523	0.742417174	0.764862218	0.861636335	0.861636335	0.659033078	0.659033078	0.742417174	0.69948372	0.787985829	0.764862218	0.787985829	0.836351434	0.332198475	0.811808523	0.602700589	0.678957222	0.397199624
0.003284292	1	0.001705562	0.000940077	0.003591264	0.001266238	0.001193013	0.001384589	0.003926928	0.003591264	0.004045649	0.004695309	0.000303128	0.001810247	0.004045649	0.004045649	0.002366762	0.001757125	0.000601361	0.005134164	0.003926928	0.003094364	0.000473864	0.004045649	0.003187914	0.001810247	0.003591264	0.004045649	0.003383584	0.003591264	0.004167958	0.005783764	0.004167958	0.002915419	0.002746822	0.001864975	0.002100941	0.003485878	0.003284292	0.004557524	0.003187914	0.002297309	0.003591264	0.003591264	0.003591264	0.004557524	0.002915419	0.003699837	0.003591264	0.004045649	0.002666216	0.002366762	0.003591264	0.003187914	0.003187914	0.003811692	0.003485878	0.003699837	0.003926928	0.003699837	0.003811692	0.002438315	0.000740767	0.003485878	0.004167958	0.004423783	0.002587976	0.003383584	0.004983501	0.003926928	0.00122908	0.004045649	0.003383584	0.003485878	0.003811692	0.003284292	0.002746822	0.003591264	0.003926928	0.002039288	0.003811692	0.003591264	0.003699837	0.003094364	0.002829865	0.003094364	0.003699837	0.003926928	0.003591264	0.002587976	0.003383584	0.003699837	0.004167958	0.002915419	0.002164457	0.003383584	0.003926928	0.004167958	0.003485878	0.003094364	0.003187914	0.003811692	0.003485878	0.003187914	0.003485878	0.002587976	0.004293966	0.002915419	0.003591264	0.002512031	0.002915419	0.003003559	0.003591264	0.003094364	0.004557524	0.003003559	0.003383584	0.003926928	0.004045649	0.003591264	0.003591264	0.004423783	0.003094364	0.003284292	0.002746822	0.003485878	0.003591264	0.003926928	0.003094364	0.004837259	0.003811692	0.003003559	0.003591264	0.003187914
0.103974029	0.001705562	1	0.003284292	0.046523727	0.007561838	0.004167958	0.009314805	0.103974029	0.03254259	0.089587801	0.029760931	0.000199771	0.007561838	0.043833293	0.079525806	0.066511522	0.021446643	0.00091249	0.066511522	0.068522324	0.077192104	0.001027943	0.041298445	0.059041324	0.016403727	0.09508659	0.046523727	0.038910186	0.02888759	0.092296254	0.066511522	0.035584241	0.081930061	0.07272814	0.015922356	0.030660675	0.092296254	0.026418352	0.074926886	0.09508659	0.04793025	0.113692147	0.100922889	0.059041324	0.089587801	0.023451192	0.103974029	0.100922889	0.100922889	0.03254259	0.070593918	0.074926886	0.066511522	0.09508659	0.089587801	0.103974029	0.081930061	0.086958828	0.117129332	0.100922889	0.01147414	0.003926928	0.097961285	0.07272814	0.05399462	0.060826284	0.107117412	0.068522324	0.068522324	0.008776136	0.079525806	0.120670432	0.103974029	0.100922889	0.060826284	0.117129332	0.049379296	0.05399462	0.060826284	0.089587801	0.100922889	0.097961285	0.097961285	0.059041324	0.04793025	0.068522324	0.103974029	0.120670432	0.077192104	0.09508659	0.077192104	0.097961285	0.05087215	0.04793025	0.09508659	0.081930061	0.064559727	0.103974029	0.060826284	0.100922889	0.089587801	0.103974029	0.074926886	0.110355827	0.068522324	0.062665208	0.07272814	0.09508659	0.066511522	0.05399462	0.089587801	0.107117412	0.05399462	0.079525806	0.084407003	0.107117412	0.097961285	0.084407003	0.113692147	0.113692147	0.086958828	0.077192104	0.097961285	0.081930061	0.097961285	0.084407003	0.086958828	0.092296254	0.052410137	0.09508659	0.074926886	0.100922889	0.055627007
0.009596413	0.000940077	0.003284292	1	0.008776136	0.002915419	0.001921358	0.002229894	0.009596413	0.009314805	0.009886536	0.014561353	0.002438315	0.004423783	0.011821031	0.009886536	0.006515554	0.002366762	0.000763163	0.015001578	0.010810599	0.00904146	0.000968498	0.011821031	0.00779045	0.003094364	0.009314805	0.011137429	0.009314805	0.004045649	0.01147414	0.010493359	0.00904146	0.007561838	0.007124542	0.004045649	0.003003559	0.008025974	0.008518599	0.008776136	0.008776136	0.005289382	0.009886536	0.008776136	0.009886536	0.008268618	0.003284292	0.008025974	0.008776136	0.008776136	0.006515554	0.006515554	0.007339934	0.00779045	0.008776136	0.009886536	0.009596413	0.010185429	0.01147414	0.010185429	0.009314805	0.006712535	0.000459958	0.010810599	0.010185429	0.010185429	0.008518599	0.009886536	0.017410568	0.010185429	0.002366762	0.008776136	0.008776136	0.010185429	0.008776136	0.005958621	0.005614038	0.008268618	0.007561838	0.006324354	0.009886536	0.009886536	0.00904146	0.008518599	0.008268618	0.005958621	0.008025974	0.010185429	0.008776136	0.007561838	0.008776136	0.010185429	0.00904146	0.008025974	0.004423783	0.009314805	0.010810599	0.008518599	0.009596413	0.008025974	0.009314805	0.011137429	0.00904146	0.008268618	0.010185429	0.005289382	0.010493359	0.006712535	0.010493359	0.006515554	0.010810599	0.00779045	0.009886536	0.008025974	0.010493359	0.008776136	0.010493359	0.01147414	0.00779045	0.009314805	0.009314805	0.01147414	0.008025974	0.007124542	0.008025974	0.00904146	0.010493359	0.008025974	0.008518599	0.009314805	0.011137429	0.008268618	0.009314805	0.011137429
0.232367425	0.003591264	0.046523727	0.008776136	1	0.02888759	0.013316685	0.03158762	0.206269231	0.068522324	0.239392448	0.062665208	0.000566585	0.022763012	0.117129332	0.177729064	0.124318587	0.057308744	0.002915419	0.200216217	0.183102238	0.162537231	0.002746822	0.117129332	0.16745112	0.043833293	0.212505243	0.13194911	0.124318587	0.064559727	0.261767691	0.16745112	0.100922889	0.172513567	0.128077035	0.04793025	0.068522324	0.246629853	0.084407003	0.177729064	0.239392448	0.09508659	0.254086063	0.212505243	0.200216217	0.188637856	0.059041324	0.218929784	0.212505243	0.212505243	0.140047984	0.16745112	0.140047984	0.157767542	0.225548554	0.239392448	0.218929784	0.218929784	0.246629853	0.246629853	0.239392448	0.036660037	0.006138764	0.206269231	0.218929784	0.194340829	0.15313782	0.239392448	0.206269231	0.144281969	0.019613438	0.200216217	0.212505243	0.261767691	0.239392448	0.162537231	0.120670432	0.110355827	0.172513567	0.144281969	0.239392448	0.254086063	0.206269231	0.218929784	0.148643958	0.107117412	0.15313782	0.206269231	0.225548554	0.206269231	0.212505243	0.172513567	0.206269231	0.135938246	0.100922889	0.212505243	0.218929784	0.162537231	0.246629853	0.144281969	0.225548554	0.188637856	0.232367425	0.188637856	0.232367425	0.107117412	0.200216217	0.128077035	0.254086063	0.188637856	0.120670432	0.212505243	0.239392448	0.135938246	0.212505243	0.212505243	0.225548554	0.261767691	0.200216217	0.225548554	0.225548554	0.261767691	0.162537231	0.218929784	0.194340829	0.218929784	0.239392448	0.206269231	0.218929784	0.16745112	0.254086063	0.157767542	0.200216217	0.148643958
0.035584241	0.001266238	0.007561838	0.002915419	0.02888759	1	0.004695309	0.006515554	0.037768358	0.019037877	0.038910186	0.017410568	0.000321733	0.01147414	0.034540014	0.038910186	0.038910186	0.021446643	0.000968498	0.043833293	0.040086533	0.029760931	0.001158003	0.027217041	0.030660675	0.01147414	0.034540014	0.034540014	0.025643099	0.017936931	0.035584241	0.041298445	0.020817287	0.026418352	0.023451192	0.013316685	0.013316685	0.035584241	0.019613438	0.02888759	0.034540014	0.020817287	0.038910186	0.036660037	0.02888759	0.036660037	0.01147414	0.03352643	0.036660037	0.036660037	0.025643099	0.027217041	0.027217041	0.03254259	0.03254259	0.036660037	0.037768358	0.035584241	0.042546996	0.040086533	0.041298445	0.010810599	0.002164457	0.035584241	0.035584241	0.040086533	0.03158762	0.038910186	0.040086533	0.026418352	0.003811692	0.03254259	0.03254259	0.040086533	0.036660037	0.03352643	0.022095026	0.025643099	0.028039878	0.024890597	0.036660037	0.041298445	0.03158762	0.03352643	0.025643099	0.017410568	0.026418352	0.035584241	0.036660037	0.028039878	0.036660037	0.028039878	0.029760931	0.020817287	0.023451192	0.036660037	0.042546996	0.023451192	0.037768358	0.028039878	0.034540014	0.036660037	0.035584241	0.030660675	0.037768358	0.023451192	0.036660037	0.03158762	0.038910186	0.02888759	0.023451192	0.030660675	0.034540014	0.022095026	0.03254259	0.034540014	0.036660037	0.040086533	0.02888759	0.038910186	0.038910186	0.045158478	0.024890597	0.03158762	0.035584241	0.037768358	0.036660037	0.029760931	0.035584241	0.030660675	0.041298445	0.025643099	0.03254259	0.027217041
0.015455111	0.001193013	0.004167958	0.001921358	0.013316685	0.004695309	1	0.004045649	0.016403727	0.011821031	0.016899651	0.008025974	0.000362441	0.005614038	0.012546591	0.015922356	0.014134047	0.00779045	0.000763163	0.015922356	0.01371928	0.012925904	0.00053382	0.010493359	0.011821031	0.003926928	0.015001578	0.012546591	0.011821031	0.007339934	0.015455111	0.015001578	0.008025974	0.010185429	0.008518599	0.005783764	0.005449293	0.014561353	0.008025974	0.015001578	0.014134047	0.010185429	0.015922356	0.015922356	0.012546591	0.015001578	0.007124542	0.014561353	0.014134047	0.014134047	0.008268618	0.010493359	0.010493359	0.011137429	0.012546591	0.013316685	0.016403727	0.01371928	0.016403727	0.016403727	0.016899651	0.005289382	0.000997778	0.01371928	0.014561353	0.017410568	0.014561353	0.015001578	0.014561353	0.009596413	0.003003559	0.014134047	0.013316685	0.016403727	0.017936931	0.016403727	0.009596413	0.008776136	0.012925904	0.008518599	0.015001578	0.015922356	0.014561353	0.01371928	0.011137429	0.00904146	0.017410568	0.018479207	0.014134047	0.014561353	0.013316685	0.010185429	0.014561353	0.01147414	0.010185429	0.015001578	0.015455111	0.01147414	0.015455111	0.010810599	0.015001578	0.014134047	0.016403727	0.013316685	0.016403727	0.010810599	0.015001578	0.012925904	0.015922356	0.011821031	0.012178409	0.012546591	0.015001578	0.010185429	0.013316685	0.014134047	0.014134047	0.017410568	0.012546591	0.015001578	0.015001578	0.017410568	0.012178409	0.01371928	0.01371928	0.016403727	0.015001578	0.01371928	0.016403727	0.011821031	0.017936931	0.013316685	0.013316685	0.011821031
0.038910186	0.001384589	0.009314805	0.002229894	0.03158762	0.006515554	0.004045649	1	0.038910186	0.017410568	0.040086533	0.025643099	0.000261186	0.005449293	0.022095026	0.035584241	0.029760931	0.007561838	0.001266238	0.035584241	0.038910186	0.030660675	0.00105902	0.03158762	0.028039878	0.008268618	0.035584241	0.026418352	0.023451192	0.012178409	0.036660037	0.028039878	0.016899651	0.025643099	0.022763012	0.007124542	0.01371928	0.036660037	0.020206399	0.035584241	0.03352643	0.024160177	0.037768358	0.03158762	0.024890597	0.03352643	0.009886536	0.03254259	0.035584241	0.035584241	0.029760931	0.026418352	0.023451192	0.035584241	0.03158762	0.040086533	0.038910186	0.034540014	0.043833293	0.038910186	0.037768358	0.012546591	0.001559774	0.034540014	0.034540014	0.038910186	0.02888759	0.035584241	0.027217041	0.022763012	0.004423783	0.03352643	0.03352643	0.041298445	0.040086533	0.022763012	0.022763012	0.028039878	0.02888759	0.022763012	0.040086533	0.037768358	0.034540014	0.034540014	0.026418352	0.021446643	0.030660675	0.043833293	0.035584241	0.02888759	0.037768358	0.027217041	0.030660675	0.025643099	0.020206399	0.035584241	0.036660037	0.03254259	0.038910186	0.030660675	0.037768358	0.037768358	0.038910186	0.035584241	0.038910186	0.022763012	0.03352643	0.024160177	0.040086533	0.037768358	0.030660675	0.035584241	0.040086533	0.027217041	0.040086533	0.035584241	0.037768358	0.041298445	0.03158762	0.035584241	0.035584241	0.041298445	0.027217041	0.030660675	0.03254259	0.03254259	0.040086533	0.03254259	0.034540014	0.029760931	0.042546996	0.029760931	0.037768358	0.029760931
0.787985829	0.003926928	0.103974029	0.009596413	0.206269231	0.037768358	0.016403727	0.038910186	1	0.162537231	0.678957222	0.110355827	0.000583714	0.03352643	0.218929784	0.474919524	0.397199624	0.079525806	0.002512031	0.35258841	0.55118326	0.519308727	0.002666216	0.246629853	0.447455268	0.07272814	0.720630784	0.232367425	0.218929784	0.15313782	0.55118326	0.312987675	0.177729064	0.55118326	0.434324598	0.059041324	0.183102238	0.69948372	0.124318587	0.504069502	0.720630784	0.212505243	0.764862218	0.602700589	0.294887822	0.504069502	0.110355827	0.742417174	0.720630784	0.639693612	0.218929784	0.53500867	0.447455268	0.474919524	0.678957222	0.678957222	0.787985829	0.55118326	0.659033078	0.787985829	0.602700589	0.05399462	0.01371928	0.585014212	0.519308727	0.385543717	0.363248	0.720630784	0.409207918	0.385543717	0.036660037	0.567846846	0.720630784	0.742417174	0.720630784	0.363248	0.32245004	0.261767691	0.385543717	0.460982909	0.678957222	0.720630784	0.69948372	0.742417174	0.447455268	0.363248	0.434324598	0.659033078	0.678957222	0.585014212	0.720630784	0.409207918	0.55118326	0.286234277	0.286234277	0.678957222	0.585014212	0.409207918	0.787985829	0.363248	0.764862218	0.53500867	0.742417174	0.53500867	0.742417174	0.303802986	0.397199624	0.385543717	0.764862218	0.53500867	0.385543717	0.678957222	0.720630784	0.363248	0.602700589	0.639693612	0.678957222	0.659033078	0.639693612	0.764862218	0.764862218	0.585014212	0.55118326	0.620921667	0.585014212	0.659033078	0.678957222	0.659033078	0.69948372	0.332198475	0.720630784	0.504069502	0.602700589	0.332198475
0.15313782	0.003591264	0.03254259	0.009314805	0.068522324	0.019037877	0.011821031	0.017410568	0.162537231	1	0.148643958	0.070593918	0.001091037	0.022763012	0.092296254	0.140047984	0.081930061	0.028039878	0.002039288	0.16745112	0.15313782	0.144281969	0.002438315	0.124318587	0.13194911	0.027217041	0.140047984	0.110355827	0.124318587	0.068522324	0.144281969	0.140047984	0.070593918	0.120670432	0.107117412	0.023451192	0.045158478	0.135938246	0.066511522	0.13194911	0.140047984	0.062665208	0.16745112	0.140047984	0.117129332	0.117129332	0.043833293	0.144281969	0.157767542	0.13194911	0.068522324	0.103974029	0.097961285	0.110355827	0.157767542	0.16745112	0.162537231	0.144281969	0.162537231	0.172513567	0.140047984	0.030660675	0.004557524	0.15313782	0.162537231	0.113692147	0.135938246	0.148643958	0.144281969	0.128077035	0.026418352	0.148643958	0.140047984	0.15313782	0.140047984	0.089587801	0.079525806	0.086958828	0.100922889	0.09508659	0.148643958	0.148643958	0.144281969	0.144281969	0.117129332	0.084407003	0.128077035	0.135938246	0.148643958	0.128077035	0.157767542	0.120670432	0.135938246	0.120670432	0.070593918	0.148643958	0.194340829	0.144281969	0.15313782	0.120670432	0.16745112	0.124318587	0.15313782	0.124318587	0.172513567	0.070593918	0.140047984	0.079525806	0.148643958	0.103974029	0.120670432	0.13194911	0.157767542	0.120670432	0.148643958	0.140047984	0.148643958	0.15313782	0.124318587	0.157767542	0.157767542	0.15313782	0.128077035	0.120670432	0.113692147	0.128077035	0.16745112	0.144281969	0.135938246	0.117129332	0.16745112	0.117129332	0.157767542	0.110355827
