0	0.080845208	0	0	0	0.077615053	0.081110711	0.041030497	0	0	0	0.041309619	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081649658	0	0	0	0.058222251	0	0	0	0	0	0	0.288675135	0.142857143	0	0.055555556	0.113960576	0	0
0.080845208	0	0.20874143	0.174242737	0.072310153	0.35766389	0.288526141	0.364883099	0.262964497	0.128623939	0.112112132	0.357346271	0.075062892	0.152783083	0.070014004	0.32703497	0.032338083	0.190553983	0	0.093352006	0.126840398	0.261364105	0.35111035	0.127827498	0.379989285	0.31024623	0.234294561	0.124469341	0.306242851	0.400094151	0	0.25547983	0.103417538	0.252518006	0	0.463142186	0.140028008	0.392676726	0.050503601	0.395243241	0.26718183	0.315301768	0
0	0.20874143	0	0.185495558	0	0.200401204	0.23036965	0.148316403	0.25560386	0.136930639	0.28644595	0.159991467	0.04794633	0.195180015	0.074535599	0.243708718	0	0.060858062	0	0.0372678	0.151910905	0.278243337	0.241522946	0.081649658	0.254462095	0.147572957	0.141565885	0.049690399	0.225706438	0.180395047	0	0.060439789	0.055048188	0.161295568	0	0.193699199	0.223606798	0.184427778	0.040323892	0.200821359	0.029424494	0.177704663	0
0	0.174242737	0.185495558	0	0	0.13940075	0.131111223	0.18423237	0.152400152	0.190500191	0.099627096	0.170646813	0.100055602	0.067884423	0.103695169	0.145307844	0.107763181	0.084666751	0	0.077771377	0.105670493	0.161290323	0.24000768	0.056796183	0.204237642	0.146647115	0.112542184	0	0.139558473	0.188226449	0	0.063063632	0.076583958	0.168297814	0	0.208232659	0.051847585	0.205263202	0.112198543	0.189583374	0.061403771	0.18541927	0
0	0.072310153	0	0	0	0.10413152	0.036273813	0.073397584	0.063245553	0	0	0.073896893	0	0.169030851	0	0.060302269	0	0	0	0.064549722	0	0	0.05976143	0	0.101709526	0.146059349	0.070056944	0.086066297	0.086874449	0.078113347	0	0.104684785	0	0.06984303	0	0.121998856	0	0	0.06984303	0.049690399	0.050964719	0.051298918	0
0.077615053	0.35766389	0.200401204	0.13940075	0.10413152	0	0.276998131	0.331196755	0.263434224	0.123484792	0.08610617	0.294974841	0.057651014	0.11734293	0.067216607	0.251174677	0.077615053	0.27441065	0	0.201649822	0.136994077	0.292741574	0.295594809	0.147264208	0.323619007	0.27883867	0.194536963	0.119496191	0.263852411	0.347957076	0	0.22710387	0.082737924	0.169700086	0.031686213	0.365237883	0.089622143	0.321548075	0.121214347	0.301836316	0.194591235	0.240382542	0
0.081110711	0.288526141	0.23036965	0.131111223	0.036273813	0.276998131	0	0.332801277	0.240886521	0.143384834	0.089984254	0.298208079	0.135556927	0.091970901	0.163902517	0.295298082	0.064888568	0.229415734	0	0.22243913	0.111349834	0.218518705	0.336005113	0.179546212	0.350492265	0.304642442	0.254123247	0.078048818	0.259979565	0.264457096	0	0.237332265	0.10375717	0.164675742	0.033113309	0.337433977	0.117073226	0.336030087	0.202677837	0.319936692	0.11092108	0.213992842	0
0.041030497	0.364883099	0.148316403	0.18423237	0.073397584	0.331196755	0.332801277	0	0.232103541	0.152317949	0.102418311	0.469502316	0.11428758	0.077540351	0.106600358	0.260029901	0.090267093	0.164406675	0.029012943	0.219122958	0.168981592	0.19897096	0.394771017	0.201112227	0.410587841	0.355113361	0.327803168	0.126341165	0.302877797	0.422833157	0	0.307344412	0.113720508	0.192236612	0.033501261	0.433729784	0.130289327	0.27549048	0.173012951	0.430820218	0.219765377	0.244739081	0.018349396
0	0.262964497	0.25560386	0.152400152	0.063245553	0.263434224	0.240886521	0.232103541	0	0.125	0.156892908	0.227840433	0.07878386	0.213808994	0.122474487	0.266969525	0.084852814	0.2	0	0.102062073	0.166410059	0.279400279	0.255126019	0.111803399	0.310912635	0.207846097	0.155077657	0.054433105	0.288457184	0.296419309	0	0.066208471	0.030151134	0.154604137	0	0.221831698	0.163299316	0.343451865	0.066258916	0.251415744	0.128931674	0.178443563	0
0	0.128623939	0.136930639	0.190500191	0	0.123484792	0.143384834	0.152317949	0.125	0	0.196116135	0.175261871	0.065653216	0	0	0.166855953	0.035355339	0	0	0.102062073	0.138675049	0.158750159	0.224416406	0.083852549	0.16081688	0.129903811	0.096923536	0.136082763	0.188870775	0.164677394	0.176776695	0.082760589	0.18844459	0.193255171	0	0.192897129	0.051031036	0.202030509	0.082823645	0.186597623	0.060436722	0.162221421	0
0	0.112112132	0.28644595	0.099627096	0	0.08610617	0.089984254	0.102418311	0.156892908	0.196116135	0	0.114572269	0.05150262	0.104828484	0	0.112193639	0.05547002	0	0	0.040032038	0.054392829	0.149440644	0.148249863	0.087705802	0.12615514	0.090582163	0.065171209	0.053376051	0.161631738	0.129183576	0.277350098	0.032461374	0	0.086629616	0	0.132405838	0.080064077	0.079242885	0.043314808	0.092450033	0	0.063628476	0.124034735
0.041309619	0.357346271	0.159991467	0.170646813	0.073896893	0.294974841	0.298208079	0.469502316	0.227840433	0.175261871	0.114572269	0	0.138078067	0.093681411	0.083475419	0.278509396	0.099143086	0.15578833	0.029210312	0.178875898	0.153928175	0.200324519	0.458179096	0.143695735	0.403985966	0.347410378	0.291205719	0.087450439	0.296913524	0.423304467	0	0.265920887	0.114494125	0.180641402	0.050593744	0.391603678	0.107325539	0.271463212	0.161286966	0.612759352	0.197722057	0.227449839	0.036948447
0	0.075062892	0.04794633	0.100055602	0	0.057651014	0.135556927	0.11428758	0.07878386	0.065653216	0.05150262	0.138078067	0	0	0	0.125195771	0.037139068	0.043768811	0	0.134014067	0.036417852	0.066703735	0.136480208	0.058722022	0.112620218	0.106133726	0.116358251	0.035737084	0.090181628	0.118927606	0	0.043467991	0	0.116002958	0	0.139307486	0.107211253	0.106111622	0.058001479	0.144429707	0.021161948	0.106503581	0.08304548
0	0.152783083	0.195180015	0.067884423	0.169030851	0.11734293	0.091970901	0.077540351	0.213808994	0	0.104828484	0.093681411	0	0	0	0.101929438	0	0.089087081	0	0	0.074124932	0.067884423	0.101015254	0	0.114613651	0.09258201	0.029604462	0	0.07342231	0.110029712	0	0.088474791	0	0.118056267	0	0.154661779	0.109108945	0.107989849	0	0.083992105	0.086146098	0.086710997	0
0	0.070014004	0.074535599	0.103695169	0	0.067216607	0.163902517	0.106600358	0.122474487	0	0	0.083475419	0	0	0	0.116774842	0	0.068041382	0	0	0.113227703	0	0.135015431	0.091287093	0.153190838	0.164991582	0.113053908	0	0.084115823	0.067229265	0	0.067573738	0	0.045083482	0	0.098437404	0	0.16495722	0.135250445	0.06415003	0.032897585	0.198679854	0
0	0.32703497	0.243708718	0.145307844	0.060302269	0.251174677	0.295298082	0.260029901	0.266969525	0.166855953	0.112193639	0.278509396	0.125195771	0.101929438	0.116774842	0	0.053935989	0.190692518	0	0.136237315	0.132221471	0.193743792	0.333346861	0.106600358	0.398665485	0.286250579	0.211229635	0.077849894	0.248839502	0.290475409	0	0.142036426	0.057495957	0.168467726	0	0.45060448	0.155699789	0.269679945	0.084233863	0.292153274	0.076832205	0.216540879	0
0	0.032338083	0	0.107763181	0	0.077615053	0.064888568	0.090267093	0.084852814	0.035355339	0.05547002	0.099143086	0.037139068	0	0	0.053935989	0	0	0	0.173205081	0.039223227	0	0.106904497	0.126491106	0.121295687	0.114309521	0.093991254	0	0.097128586	0.093155602	0	0.093632918	0.085280287	0.031234752	0	0.109119094	0	0.085714286	0.12493901	0.1	0.045584231	0.022941573	0
0	0.190553983	0.060858062	0.084666751	0	0.27441065	0.229415734	0.164406675	0.2	0	0	0.15578833	0.043768811	0.089087081	0.068041382	0.190692518	0	0	0	0.102062073	0.046225016	0.127000127	0.125988158	0.074535599	0.250159591	0.153960072	0.147693007	0.045360921	0.160253991	0.192123626	0	0.193108041	0.100503782	0.036810509	0	0.22504665	0	0.134687006	0.036810509	0.14404027	0.107443062	0.108147614	0
0	0	0	0	0	0	0	0.029012943	0	0	0	0.029210312	0	0	0	0	0	0	0	0	0	0	0.047245559	0	0.053605627	0.057735027	0.055384878	0	0.068680282	0	0	0.082760589	0.150755672	0	0	0.048224282	0	0	0.110431526	0.03928371	0.080582296	0	0
0	0.093352006	0.0372678	0.077771377	0.064549722	0.201649822	0.22243913	0.219122958	0.102062073	0.102062073	0.040032038	0.178875898	0.134014067	0	0	0.136237315	0.173205081	0.102062073	0	0	0.028306926	0.103695169	0.192879187	0.319504825	0.229786258	0.282842712	0.316550942	0.083333333	0.196270254	0.168073161	0	0.287188386	0.061545745	0.112708704	0.058925565	0.24609351	0	0.185576872	0.27050089	0.224525105	0.065795169	0.099339927	0
0	0.126840398	0.151910905	0.105670493	0	0.136994077	0.111349834	0.168981592	0.166410059	0.138675049	0.054392829	0.153928175	0.036417852	0.074124932	0.113227703	0.132221471	0.039223227	0.046225016	0	0.028306926	0	0.140893991	0.170346286	0.062017367	0.17841031	0.144115338	0.061444005	0	0.114290898	0.15985652	0	0.114768287	0.083624201	0.091884584	0	0.133750094	0.113227703	0.112066363	0.030628195	0.185220794	0.111747539	0.067488191	0
0	0.261364105	0.278243337	0.161290323	0	0.292741574	0.218518705	0.19897096	0.279400279	0.158750159	0.149440644	0.200324519	0.066703735	0.067884423	0	0.193743792	0	0.127000127	0	0.103695169	0.140893991	0	0.288009216	0.141990459	0.231469328	0.175976538	0.098474411	0.138260226	0.157003282	0.219597524	0	0.063063632	0.038291979	0.224397085	0	0.195983679	0.103695169	0.307894803	0.056099271	0.219517591	0.020467924	0.164817129	0
0	0.35111035	0.241522946	0.24000768	0.05976143	0.295594809	0.336005113	0.394771017	0.255126019	0.224416406	0.148249863	0.458179096	0.136480208	0.101015254	0.135015431	0.333346861	0.106904497	0.125988158	0.047245559	0.192879187	0.170346286	0.288009216	0	0.147901995	0.460938261	0.343693177	0.261668951	0.115727512	0.330973509	0.381233502	0	0.211143796	0.142450721	0.250435161	0	0.419222505	0.135015431	0.295896375	0.156521976	0.441723441	0.152286226	0.260584219	0
0	0.127827498	0.081649658	0.056796183	0	0.147264208	0.179546212	0.201112227	0.111803399	0.083852549	0.087705802	0.143695735	0.058722022	0	0.091287093	0.106600358	0.126491106	0.074535599	0	0.319504825	0.062017367	0.141990459	0.147901995	0	0.203771903	0.296928723	0.272457573	0.152145155	0.153573779	0.110468954	0	0.203564133	0.101129979	0.04938648	0.064549722	0.204882269	0	0.112938488	0.345705359	0.166897988	0.036037499	0.14509525	0
0	0.379989285	0.254462095	0.204237642	0.101709526	0.323619007	0.350492265	0.410587841	0.310912635	0.16081688	0.12615514	0.403985966	0.112620218	0.114613651	0.153190838	0.398665485	0.121295687	0.250159591	0.053605627	0.229786258	0.17841031	0.231469328	0.460938261	0.203771903	0	0.365200832	0.296894107	0.058358415	0.360801657	0.401657388	0	0.328296059	0.129301637	0.260469051	0.030949223	0.439465788	0.153190838	0.314069189	0.177592535	0.475917105	0.155507922	0.217399524	0
0.081649658	0.31024623	0.147572957	0.146647115	0.146059349	0.27883867	0.304642442	0.355113361	0.207846097	0.129903811	0.090582163	0.347410378	0.106133726	0.09258201	0.164991582	0.286250579	0.114309521	0.153960072	0.057735027	0.282842712	0.144115338	0.175976538	0.343693177	0.296928723	0.365200832	0	0.351741214	0.15713484	0.261707023	0.313752574	0	0.27713472	0.174077656	0.153018411	0.033333333	0.389792232	0.11785113	0.244948974	0.267782219	0.371959554	0.241925895	0.243512311	0
0	0.234294561	0.141565885	0.112542184	0.070056944	0.194536963	0.254123247	0.327803168	0.155077657	0.096923536	0.065171209	0.291205719	0.116358251	0.029604462	0.113053908	0.211229635	0.093991254	0.147693007	0.055384878	0.316550942	0.061444005	0.098474411	0.261668951	0.272457573	0.296894107	0.351741214	0	0.090443126	0.258661733	0.228015932	0	0.265853735	0.100195013	0.134557204	0.031976474	0.288456764	0.022610782	0.17903096	0.293579354	0.274141157	0.1428173	0.143753817	0
0	0.124469341	0.049690399	0	0.086066297	0.119496191	0.078048818	0.126341165	0.054433105	0.136082763	0.053376051	0.087450439	0.035737084	0	0	0.077849894	0	0.045360921	0	0.083333333	0	0.138260226	0.115727512	0.152145155	0.058358415	0.15713484	0.090443126	0	0.056077215	0.123253652	0	0.022524579	0.041030497	0.090166963	0	0.183749821	0	0.13746435	0	0.06415003	0.087726893	0.110377696	0
0	0.306242851	0.225706438	0.139558473	0.086874449	0.263852411	0.259979565	0.302877797	0.288457184	0.188870775	0.161631738	0.296913524	0.090181628	0.07342231	0.084115823	0.248839502	0.097128586	0.160253991	0.068680282	0.196270254	0.114290898	0.157003282	0.330973509	0.153573779	0.360801657	0.261707023	0.258661733	0.056077215	0	0.316682516	0	0.261464947	0.082831537	0.197196177	0.039652579	0.344453959	0.112154431	0.291385759	0.09101362	0.323761954	0.177101275	0.222828259	0
0.058222251	0.400094151	0.180395047	0.188226449	0.078113347	0.347957076	0.264457096	0.422833157	0.296419309	0.164677394	0.129183576	0.423304467	0.118927606	0.110029712	0.067229265	0.290475409	0.093155602	0.192123626	0	0.168073161	0.15985652	0.219597524	0.381233502	0.110468954	0.401657388	0.313752574	0.228015932	0.123253652	0.316682516	0	0	0.197617572	0.086891179	0.190948547	0	0.405013905	0.168073161	0.316063648	0.109113456	0.404321187	0.238861486	0.207035057	0
0	0	0	0	0	0	0	0	0	0.176776695	0.277350098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.25547983	0.060439789	0.063063632	0.104684785	0.22710387	0.237332265	0.307344412	0.066208471	0.082760589	0.032461374	0.265920887	0.043467991	0.088474791	0.067573738	0.142036426	0.093632918	0.193108041	0.082760589	0.287188386	0.114768287	0.063063632	0.211143796	0.203564133	0.328296059	0.27713472	0.265853735	0.022524579	0.261464947	0.197617572	0	0	0.074859769	0.127951294	0.047781848	0.319285599	0.101360607	0.183921803	0.164508806	0.260091438	0.200071149	0.107404323	0
0	0.103417538	0.055048188	0.076583958	0	0.082737924	0.10375717	0.113720508	0.030151134	0.18844459	0	0.114494125	0	0	0	0.057495957	0.085280287	0.100503782	0.150755672	0.061545745	0.083624201	0.038291979	0.142450721	0.101129979	0.129301637	0.174077656	0.100195013	0.041030497	0.082831537	0.086891179	0	0.074859769	0	0.033296358	0	0.145401682	0	0.06091449	0.066592716	0.118444842	0.121482383	0.122278997	0
0	0.252518006	0.161295568	0.168297814	0.06984303	0.169700086	0.164675742	0.192236612	0.154604137	0.193255171	0.086629616	0.180641402	0.116002958	0.118056267	0.045083482	0.168467726	0.031234752	0.036810509	0	0.112708704	0.091884584	0.224397085	0.250435161	0.04938648	0.260469051	0.153018411	0.134557204	0.090166963	0.197196177	0.190948547	0	0.127951294	0.033296358	0	0	0.266274054	0.045083482	0.290036986	0.024390244	0.216908003	0.106785912	0.214972309	0
0	0	0	0	0	0.031686213	0.033113309	0.033501261	0	0	0	0.050593744	0	0	0	0	0	0	0	0.058925565	0	0	0	0.064549722	0.030949223	0.033333333	0.031976474	0	0.039652579	0	0	0.047781848	0	0	0	0.027842302	0	0	0.063757671	0.045360921	0	0	0
